Brain	Heart	Other
hg19,chr17,35474054,35475155	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr19,30892408,30893525	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,60077064,60078749	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr13,79572260,79573591	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,72567672,72569282	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr3,18916569,18917473	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,23490838,23491508	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,69881761,69882691	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr15,36964819,36966098	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr5,170583493,170584421	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr15,38159507,38161007	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,67281257,67282540	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr3,158201553,158202329	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,69980613,69981299	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr8,37495309,37496204	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,59540640,59541937	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr8,65828869,65829844	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,17987632,17988945	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,66989480,66990366	7.62461898616	0.000488400498109	0.000488400498109
hg19,chr10,118854124,118855243	1.37079017458	0.0019550348358	0.69314718056
hg19,chr4,14268833,14269924	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr3,137638911,137640108	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr7,20832628,20833902	2.77258872224	0.00784317746103	0.69314718056
hg19,chr17,12375783,12376586	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,69891243,69892028	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,42150091,42151064	3.93573953205	0.0019550348358	0.0019550348358
hg19,chr16,51491799,51493025	2.90612011486	0.000977039647827	0.473133522255
hg19,chr17,35057889,35058730	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,39291500,39292441	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,36763763,36764791	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr9,13750115,13751398	1.48473443393	0.00784317746103	0.69314718056
hg19,chr5,87083012,87084752	5.54517744448	0.00391389932114	0.00391389932114
hg19,chr3,71052376,71053246	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr11,31989173,31990022	1.76098781056	0.000977039647827	0.000977039647827
hg19,chrX,147829016,147830159	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr19,30747057,30748648	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr16,53563054,53564455	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,175196043,175197114	0.975634436135	0.000977039647827	0.000977039647827
hg19,chr7,115262750,115264769	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr11,31502035,31503157	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr3,71034389,71035430	0.000977039647827	0.473133522255	0.000977039647827
hg19,chr6,50685244,50686237	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr11,32052398,32053496	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,105697211,105698158	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr19,32208758,32209473	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chrX,81697630,81698245	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr11,121799771,121801171	2.40968322855	0.0019550348358	0.69314718056
hg19,chr11,72080520,72081501	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr13,65102774,65103757	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,133540555,133541228	1.64068270547	0.000244170432174	0.489728134594
hg19,chr7,50219464,50220288	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,88615687,88616927	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr14,36893320,36894326	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,36024488,36025531	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr13,66609799,66610748	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr13,71533037,71534195	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr11,16311593,16312881	4.85203026392	0.00784317746103	0.00784317746103
hg19,chr18,77043189,77044144	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,181201559,181202529	3.94831831425	0.000244170432174	0.000244170432174
hg19,chr3,188857183,188858023	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,164349676,164351112	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr8,76960017,76961714	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr12,24233884,24235634	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr10,103245010,103246610	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,3179614,3180432	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,37251207,37252223	0.0645385211376	0.0645385211376	2.77258872224
hg19,chrX,139380916,139382199	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,145860001,145861281	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,145568248,145569955	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,145276813,145278719	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr8,99428481,99429432	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr8,100680409,100681809	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr15,33091527,33092659	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr20,51552465,51554077	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr20,21214790,21217232	5.13971233637	0.000488400498109	0.000488400498109
hg19,chr13,78976015,78977338	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr4,13517497,13519167	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,33722494,33723960	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,109062224,109063783	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr8,116430695,116432527	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr16,8458833,8459721	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,236962599,236964857	3.34795286714	0.00391389932114	0.451427243673
hg19,chr17,59328477,59330195	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr17,54206719,54208426	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr17,2081998,2084289	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr7,70103123,70104331	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr4,112668302,112669915	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr4,112035956,112037560	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,112556474,112558292	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,111834455,111835732	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,111669259,111671168	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr4,112130976,112132385	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,209989050,209989824	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr17,46682250,46682768	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,118855697,118856749	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,119310483,119311458	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr3,19027747,19029355	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,58146107,58147489	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,105187861,105188859	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,103094612,103095386	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr12,17710284,17711214	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr16,5791187,5792173	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr6,50126514,50127963	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr12,79739233,79740570	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr14,29613303,29614728	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr21,32650843,32651711	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,60317429,60318194	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,63078262,63078839	0.69314718056	0.00784317746103	0.00784317746103
hg19,chr4,151288357,151289369	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,199681972,199683281	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,107319200,107319911	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,91442456,91444549	3.07601915166	0.000122077763687	0.69314718056
hg19,chr2,175203263,175204895	3.55132783314	6.10370189709e-05	0.50296273723
hg19,chr7,114287987,114290557	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,114299711,114302078	3.34795286714	0.00391389932114	0.451427243673
hg19,chr2,60761404,60763073	3.4657359028	0.0317486983146	0.0317486983146
hg19,chr2,104060734,104062561	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,105047627,105048798	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,50333048,50334464	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,22747310,22748975	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,71099157,71100851	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr7,114326912,114329772	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr12,103484342,103485519	3.4657359028	0.0317486983146	0.0317486983146
hg19,chr2,105317580,105319856	6.9314718056	0.000977039647827	0.000977039647827
hg19,chr1,164672787,164674206	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,91970162,91972034	2.40968322855	0.0019550348358	0.69314718056
hg19,chr7,50357638,50358644	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,71507469,71508874	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,83412700,83413972	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,59304974,59306893	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,104063598,104065812	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr6,97754043,97755513	1.67397643357	0.0317486983146	0.0317486983146
hg19,chr12,17848111,17849347	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr4,113442390,113443530	2.77258872224	0.00784317746103	0.69314718056
hg19,chr5,90785763,90787167	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,128525348,128527214	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr14,36907561,36909195	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr6,98382462,98383929	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,128869446,128870934	2.2129729343	0.0157483569681	0.0157483569681
hg19,chr1,88875731,88877192	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,90768370,90769843	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,105516737,105518490	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr20,38862746,38864025	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr12,17311784,17313759	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr6,98278782,98280694	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr20,39483347,39484593	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,71499477,71500970	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr12,103406124,103408154	3.93573953205	0.0019550348358	0.69314718056
hg19,chr7,114142132,114143527	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr9,128666411,128667552	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,38712075,38713517	3.94831831425	0.000244170432174	0.489728134594
hg19,chr1,88108084,88109396	0.0157483569681	1.06784063	0.0157483569681
hg19,chr6,41434455,41435695	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,82681268,82682692	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr10,124902927,124904638	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,102244842,102246334	4.85203026392	0.00784317746103	0.69314718056
hg19,chr7,20997668,20999102	2.77258872224	0.0645385211376	2.77258872224
hg19,chr1,38735942,38737376	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,71590897,71592786	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,76461276,76462723	1.93425953184	0.00391389932114	0.00391389932114
hg19,chr2,58770304,58771290	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,52699870,52701226	1.48473443393	0.00784317746103	0.00784317746103
hg19,chr6,99005894,99007499	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,128919674,128920432	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr9,128645462,128647097	2.90612011486	0.000977039647827	0.000977039647827
hg19,chr2,58809796,58811611	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,20838843,20840395	1.48473443393	0.00784317746103	0.00784317746103
hg19,chr18,75496338,75498507	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,59998338,59999656	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,158486120,158487498	0.948795764525	0.000244170432174	0.489728134594
hg19,chr5,92312840,92314645	4.5335765328	0.000977039647827	0.000977039647827
hg19,chr2,73124730,73126091	3.93573953205	0.0019550348358	0.0019550348358
hg19,chr9,82244801,82246758	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,22744668,22746270	0.975634436135	0.000977039647827	0.473133522255
hg19,chrX,82765974,82767821	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,128516934,128518372	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr1,39192609,39194134	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr10,119309200,119310544	3.34795286714	0.00391389932114	0.451427243673
hg19,chr6,108435330,108436506	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,91700124,91701467	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr6,98074091,98075722	6.23832462504	0.0019550348358	0.69314718056
hg19,chr3,147748015,147749579	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,92031088,92033197	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr9,82010246,82011547	5.54517744448	0.00391389932114	0.451427243673
hg19,chr20,37876814,37877600	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr3,147125146,147126336	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr1,38819171,38820577	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,76009581,76010891	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,92314781,92316083	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr4,109531908,109533465	2.2129729343	0.0157483569681	1.06784063
hg19,chr6,18536628,18538267	0.928202213042	6.10370189709e-05	0.50296273723
hg19,chr18,22139917,22141191	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr6,98261649,98263117	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,88402821,88404888	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,76481722,76483257	3.93573953205	0.0019550348358	0.69314718056
hg19,chr2,59888700,59891476	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,88183654,88184961	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr6,97948958,97949898	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,92613862,92616844	2.82624912523	3.05180437958e-05	0.69314718056
hg19,chr14,29960491,29962005	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,58857680,58858956	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr14,29226075,29227673	1.06784063	0.0157483569681	1.06784063
hg19,chr2,63275695,63277103	4.15888308336	0.0157483569681	1.06784063
hg19,chr2,58975738,58977115	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr1,88841735,88843091	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,114052100,114053403	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,58799729,58800607	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,60055628,60056970	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,82119097,82120855	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr14,28398563,28400621	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,58695819,58697323	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,59202276,59203399	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,82224085,82226757	3.93573953205	0.0019550348358	0.69314718056
hg19,chr5,92141511,92143537	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr7,114261073,114263089	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr6,98902034,98904516	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr11,31816452,31818421	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr18,76064036,76065306	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,91765018,91766129	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr6,99089361,99091043	2.90612011486	0.000977039647827	0.473133522255
hg19,chr20,39334182,39335059	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr10,119491936,119493137	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,22769112,22770579	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,58811475,58812905	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,71153556,71155053	2.2129729343	0.0157483569681	0.0157483569681
hg19,chr2,103792328,103793819	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr6,18662790,18664038	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,128640165,128641327	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr15,37371729,37373137	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,38791998,38793333	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,128606519,128608350	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr6,41560717,41562075	3.93573953205	0.0019550348358	0.69314718056
hg19,chr20,39472648,39473702	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,128522875,128525442	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr9,128735158,128736174	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,22657391,22658788	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,38494689,38495688	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr6,98572398,98573780	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,88686076,88687740	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr9,128945054,128946417	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,91940922,91942042	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,66510556,66511795	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,60516097,60518092	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,103909358,103911221	9.01091334728	0.000122077763687	0.69314718056
hg19,chr2,58948607,58950015	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr12,103371349,103372610	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr3,148006499,148007810	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr3,71446827,71448809	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr5,158508842,158510137	3.93573953205	0.0019550348358	0.69314718056
hg19,chr9,84167351,84168176	3.34795286714	0.00391389932114	0.451427243673
hg19,chr2,59476604,59477955	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,60223849,60225179	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,105452973,105454169	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr12,103345263,103346680	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr5,158517785,158518914	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr1,38627529,38629265	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,103548426,103549712	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,104576225,104577270	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr14,27553786,27555661	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr6,98829860,98831049	1.48473443393	0.00784317746103	0.00784317746103
hg19,chr15,37216993,37219601	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,157589029,157590477	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,105032493,105034445	1.37079017458	0.0019550348358	0.69314718056
hg19,chr7,42432266,42433365	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,87803415,87805212	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,88595049,88596320	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,164700259,164701522	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,158227696,158229500	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,23283479,23284795	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,39248757,39250129	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,104648312,104650249	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,76070697,76071834	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,60855056,60856888	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,59303870,59305029	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,164668592,164669823	0.000122077763687	0.343233322589	0.000122077763687
hg19,chr6,41436815,41438024	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,92426546,92428433	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,104285458,104286792	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr7,21019551,21021200	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr3,71573607,71574540	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr14,57419008,57421445	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr14,53833457,53836210	0.0019550348358	0.292904016433	0.69314718056
hg19,chr2,58859997,58861674	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr5,92219848,92221133	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,59203217,59204548	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,92035493,92036961	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,163359231,163360494	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr6,98831075,98833042	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,71253670,71255013	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,88025863,88027203	3.34795286714	0.00391389932114	0.00391389932114
hg19,chr5,91828131,91829295	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,82590314,82593174	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,60005531,60007545	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr14,36973775,36974585	4.85203026392	0.00784317746103	0.00784317746103
hg19,chr7,114055419,114056748	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr14,29743374,29745881	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr18,22235986,22237388	1.37079017458	0.0019550348358	0.69314718056
hg19,chr5,92526066,92527353	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr5,92634702,92636476	3.94831831425	0.000244170432174	0.489728134594
hg19,chr3,147378547,147380603	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,58748340,58750140	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr6,19976157,19977513	0.69314718056	0.0019550348358	0.69314718056
hg19,chr2,60794812,60796264	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,105300344,105301657	0.000488400498109	0.120227426998	0.000488400498109
hg19,chr15,37347604,37349955	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,38656780,38657626	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,22616831,22618682	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,59178992,59180242	0.0019550348358	0.292904016433	0.0019550348358
hg19,chr9,82266057,82267053	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,147393021,147394349	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,163507965,163509139	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr18,75569573,75570862	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr5,50390899,50392257	5.54517744448	0.00391389932114	0.451427243673
hg19,chr21,34290782,34292115	0.69314718056	0.00784317746103	0.69314718056
hg19,chr6,108437243,108438452	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,164805507,164806794	1.01257795133	0.00391389932114	0.451427243673
hg19,chr7,114463797,114464462	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr14,29894197,29895582	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,76517730,76518836	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,75467090,75468311	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,59161996,59164461	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,66924703,66926115	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,88535719,88538390	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,59102071,59103380	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr1,88577535,88578821	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr14,29911320,29912514	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,164604141,164605474	1.48473443393	0.00784317746103	0.69314718056
hg19,chr3,147802357,147803586	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,59896819,59898978	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr20,21488551,21490021	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,66749539,66750931	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,213141079,213142308	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,158017768,158019067	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,59894793,59896957	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,66762515,66765088	2.2129729343	0.0157483569681	0.0157483569681
hg19,chr9,83122286,83123599	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,103538361,103539868	0.00784317746103	1.48473443393	0.00784317746103
hg19,chr7,42252831,42254560	0.69314718056	0.00784317746103	0.69314718056
hg19,chr3,70701489,70702904	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,114292900,114293972	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,88646698,88648145	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,88065041,88066530	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr14,57430887,57432346	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr6,98212329,98214701	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr10,119313709,119314860	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,92536353,92537380	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,21239775,21240922	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,147651676,147653436	0.69314718056	0.000488400498109	0.000488400498109
hg19,chr6,41380559,41381515	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,21080801,21082086	6.74654946711	7.62942363523e-06	0.69314718056
hg19,chr5,91271776,91272886	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr9,83711693,83712782	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,66397542,66398943	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,164197827,164199172	0.0645385211376	0.0645385211376	0.0645385211376
